id,key,value,type
107087317,building,yes,regular
107107939,highway,residential,regular
107109351,highway,residential,regular
107116221,highway,service,regular
107116221,service,alley,regular
107125051,bridge,yes,regular
107125051,highway,footway,regular
107125067,bridge,yes,regular
107125067,highway,footway,regular
107133817,name,刘家窑路,regular
107133817,highway,residential,regular
107133817,en,Liujiayao Road,name
107133817,zh,刘家窑路,name
107136117,name,民主北街,regular
107136117,highway,residential,regular
107136117,en,N. Minzhu Str,name
107136117,zh,民主北街,name
107136932,highway,residential,regular
107136944,oneway,yes,regular
107136944,highway,tertiary_link,regular
107138221,highway,service,regular
107138232,highway,residential,regular
108033650,highway,residential,regular
108035504,highway,residential,regular
108035519,highway,residential,regular
108035532,highway,residential,regular
108036098,highway,residential,regular
108038685,highway,residential,regular
108039659,highway,residential,regular
108039670,highway,service,regular
108130645,highway,service,regular
108130668,highway,residential,regular
108155186,highway,service,regular
108155196,highway,service,regular
108155206,highway,service,regular
108155218,highway,service,regular
108155892,highway,service,regular
108155902,highway,residential,regular
108378950,highway,residential,regular
108381020,building,yes,regular
108381020,housename,Wangjing Tower B,addr
108382011,highway,residential,regular
108382021,highway,residential,regular
108383914,highway,tertiary,regular
108955275,access,private,regular
108955275,highway,service,regular
108955851,highway,residential,regular
109075690,gauge,1435,regular
109075690,railway,subway,regular
109075690,service,crossover,regular
109075690,voltage,750,regular
109075690,frequency,0,regular
109075690,electrified,rail,regular
109077907,access,no,regular
109077907,highway,service,regular
109077917,bridge,yes,regular
109077917,highway,service,regular
109077927,history,Retrieved from v1,regular
109077927,tunnel,yes,regular
109077927,waterway,river,regular
109345288,highway,residential,regular
109349599,highway,residential,regular
109349609,highway,residential,regular
109349619,highway,residential,regular
109349629,highway,service,regular
109349639,name,槐房路,regular
109349639,highway,residential,regular
109349650,railway,rail,regular
109349650,service,siding,regular
109349663,highway,residential,regular
109350689,access,permissive,regular
109350689,highway,service,regular
109367160,oneway,yes,regular
109367160,junction,roundabout,regular
109367170,highway,residential,regular
109367180,highway,tertiary,regular
109367191,landuse,railway,regular
109368253,railway,rail,regular
109369056,railway,rail,regular
109369075,railway,rail,regular
109497805,ref,1,regular
109497805,name,1站台,regular
109497805,railway,platform,regular
109497816,oneway,yes,regular
109497816,highway,primary_link,regular
109497816,trolley_wire,yes,regular
109497828,oneway,yes,regular
109497828,highway,primary_link,regular
109497840,oneway,yes,regular
109497840,highway,tertiary,regular
111498934,name,李天路,regular
111498934,highway,tertiary,regular
111500587,horse,no,regular
111500587,bridge,yes,regular
111500587,bicycle,no,regular
111500587,highway,unclassified,regular
111500587,surface,asphalt,regular
111500587,maxspeed,20,regular
111500587,motor_vehicle,no,regular
111729382,highway,residential,regular
111729405,gauge,1435,regular
111729405,railway,rail,regular
111729405,service,yard,regular
111729429,highway,residential,regular
111731344,highway,residential,regular
111731358,highway,residential,regular
111731374,highway,residential,regular
111731392,highway,residential,regular
111731411,highway,residential,regular
111828724,highway,residential,regular
112490620,highway,secondary,regular
112490620,name,Yangcui Expressway,regular
112490620,ref,S211,regular
113662918,oneway,-1,regular
113662918,highway,residential,regular
113676064,layer,1,regular
113676064,bridge,yes,regular
113676064,railway,rail,regular
113676087,railway,rail,regular
113676108,bridge,yes,regular
113676108,railway,rail,regular
113676141,railway,rail,regular
113679889,history,Retrieved from v1,regular
113679889,railway,rail,regular
113679889,service,spur,regular
113683196,landuse,industrial,regular
113811032,railway,rail,regular
113811032,service,siding,regular
113812444,source,Yahoo hires,regular
113812444,building,yes,regular
113814041,building,yes,regular
113814060,building,yes,regular
113814078,building,yes,regular
113814502,building,yes,regular
113965437,building,yes,regular
113965447,building,yes,regular
113965457,building,yes,regular
113965467,building,yes,regular
113968282,highway,tertiary,regular
113968813,highway,service,regular
114076965,oneway,yes,regular
114076965,highway,trunk_link,regular
114077389,access,designated,regular
114077389,oneway,yes,regular
114077389,highway,primary_link,regular
114077708,building,yes,regular
114079998,highway,service,regular
114108309,oneway,yes,regular
114108309,highway,trunk_link,regular
114108320,oneway,yes,regular
114108320,highway,trunk_link,regular
114108337,name,万泉河路,regular
114108337,oneway,yes,regular
114108337,highway,trunk,regular
114108337,zh,万泉河路,name
114109005,layer,1,regular
114109005,bridge,yes,regular
114109005,oneway,yes,regular
114109005,highway,cycleway,regular
114109019,oneway,yes,regular
114109019,highway,tertiary_link,regular
114391773,gauge,1435,regular
114391773,layer,-1,regular
114391773,tunnel,yes,regular
114391773,railway,subway,regular
114391773,service,yard,regular
114391773,voltage,750,regular
114391773,frequency,0,regular
114391773,electrified,rail,regular
114393297,highway,residential,regular
114393695,layer,1,regular
114393695,bridge,yes,regular
114393695,oneway,yes,regular
114393695,highway,tertiary_link,regular
114396525,highway,service,regular
114412871,gauge,1435,regular
114412871,layer,-6,regular
114412871,tunnel,yes,regular
114412871,railway,subway,regular
114412871,service,crossover,regular
114412871,electrified,rail,regular
114412881,gauge,1435,regular
114412881,layer,-4,regular
114412881,tunnel,yes,regular
114412881,railway,subway,regular
114412881,electrified,rail,regular
114413857,highway,tertiary,regular
114413872,name,芳园西街,regular
114413872,oneway,yes,regular
114413872,highway,tertiary,regular
114413891,bridge,yes,regular
114413891,highway,footway,regular
114626352,highway,residential,regular
114626362,highway,residential,regular
114626732,highway,tertiary,regular
114626742,highway,residential,regular
114637120,name,西三环中路,regular
114637120,oneway,yes,regular
114637120,highway,trunk,regular
114637130,bridge,yes,regular
114637130,highway,footway,regular
114638558,layer,1,regular
114638558,bridge,yes,regular
114638558,highway,steps,regular
114638569,layer,-4,regular
114638569,railway,platform,regular
114638569,public_transport,platform,regular
114638580,bridge,yes,regular
114638580,highway,tertiary_link,regular
114638580,maxweight,20,regular
114639029,highway,primary_link,regular
114640888,access,no,regular
114640888,highway,service,regular
114640899,access,no,regular
114640899,highway,service,regular
114643630,access,no,regular
114643630,highway,service,regular
114674227,layer,-4,regular
114674227,tunnel,yes,regular
114674227,highway,footway,regular
114674237,layer,-2,regular
114674237,railway,platform,regular
114674237,public_transport,platform,regular
114916483,highway,steps,regular
114917262,oneway,yes,regular
114917262,highway,trunk_link,regular
114917273,name,建国路,regular
114917273,oneway,yes,regular
114917273,highway,tertiary,regular
114917273,en,Jianguo Road,name
114917273,int_name,Jian' Guo Lu,regular
114917285,layer,1,regular
114917285,bridge,yes,regular
114917285,highway,trunk_link,regular
115095958,gauge,1435,regular
115095958,layer,-4,regular
115095958,tunnel,yes,regular
115095958,railway,subway,regular
115095958,electrified,rail,regular
115107911,layer,-4,regular
115107911,railway,platform,regular
115107911,public_transport,platform,regular
115253371,layer,-1,regular
115253371,tunnel,yes,regular
115253371,highway,footway,regular
115254702,layer,-4,regular
115254702,railway,platform,regular
115254702,public_transport,platform,regular
115330810,gauge,1435,regular
115330810,railway,subway,regular
115330810,voltage,750,regular
115330810,frequency,0,regular
115330810,electrified,rail,regular
115330822,highway,residential,regular
115330832,layer,-4,regular
115330832,railway,platform,regular
115330832,public_transport,platform,regular
115330842,layer,-4,regular
115330842,railway,platform,regular
115330842,public_transport,platform,regular
115331021,railway,platform,regular
115331021,public_transport,platform,regular
115332758,bridge,yes,regular
115332758,highway,footway,regular
115334054,gauge,1435,regular
115334054,railway,subway,regular
115334054,voltage,750,regular
115334054,frequency,0,regular
115334054,electrified,rail,regular
115494692,railway,platform,regular
115494692,public_transport,platform,regular
115497459,building,train_station,regular
115497459,public_transport,station,regular
115499699,railway,platform,regular
115499699,public_transport,platform,regular
115499709,name,八里桥站,regular
115499709,zh,八里桥站,name
115499709,building,train_station,regular
115499709,wikipedia,zh:八里桥站,regular
115499709,zh_pinyin,Bālǐqiáo zhàn,name
115499709,public_transport,station,regular
115505275,railway,platform,regular
115505275,public_transport,platform,regular
115505285,building,train_station,regular
115505285,public_transport,station,regular
115536554,highway,residential,regular
115617829,railway,platform,regular
115617829,public_transport,platform,regular
115620367,disused,yes,regular
115620367,railway,platform,regular
115620367,public_transport,platform,disused
115692171,highway,service,regular
115706737,railway,platform,regular
115706737,public_transport,platform,regular
115706747,railway,platform,regular
115706747,public_transport,platform,regular
115706757,railway,platform,regular
115706757,public_transport,platform,regular
115841408,horse,no,regular
115841408,layer,1,regular
115841408,access,yes,regular
115841408,bridge,yes,regular
115841408,highway,footway,regular
115841408,surface,concrete,regular
115841408,motor_vehicle,no,regular
115842846,name,万泉河小学,regular
115842846,amenity,school,regular
115952256,railway,rail,regular
115952256,service,spur,regular
115953211,railway,rail,regular
115953211,service,siding,regular
115953221,railway,rail,regular
115953221,service,siding,regular
116558770,highway,residential,regular
116920051,oneway,yes,regular
116920051,highway,motorway_link,regular
116920061,highway,secondary,regular
116920061,name,G6辅路,regular
116920061,oneway,yes,regular
116920061,ref,S216,regular
116920071,ref,S216,regular
116920071,name,G6辅路,regular
116920071,oneway,yes,regular
116920071,highway,secondary,regular
116939987,foot,yes,regular
116939987,lanes,1,regular
116939987,access,yes,regular
116939987,oneway,-1,regular
116939987,bicycle,yes,regular
116939987,highway,residential,regular
116939987,surface,concrete,regular
116939987,cycleway,track,regular
116939987,motor_vehicle,yes,regular
116944485,shop,mall,regular
116988720,highway,residential,regular
116988741,highway,residential,regular
116988758,highway,residential,regular
116990626,highway,residential,regular
116996130,highway,residential,regular
116996152,highway,residential,regular
117070564,oneway,yes,regular
117070564,highway,motorway_link,regular
117076684,highway,residential,regular
117081337,power,line,regular
117082576,highway,residential,regular
117082587,name,金时大街,regular
117082587,oneway,yes,regular
117082587,highway,residential,regular
117083235,highway,residential,regular
117083723,highway,residential,regular
117083733,highway,residential,regular
117085519,highway,residential,regular
117086009,highway,residential,regular
117088408,name,育圣街,regular
117088408,lanes,2,regular
117088408,oneway,yes,regular
117088408,highway,tertiary,regular
117088419,name,采伟路,regular
117088419,oneway,yes,regular
117088419,highway,secondary,regular
117088677,highway,residential,regular
117088689,highway,residential,regular
117089650,highway,primary,regular
117089650,name,Old Jingfu Road,regular
117089650,ref,G104;G105,regular
117091210,highway,residential,regular
117221807,highway,residential,regular
117221817,leisure,park,regular
117221834,highway,residential,regular
117221845,highway,residential,regular
117221855,highway,residential,regular
117222187,highway,residential,regular
117222199,highway,residential,regular
117222375,highway,residential,regular
117224379,highway,residential,regular
117224395,highway,residential,regular
117559458,building,yes,regular
117569276,highway,residential,regular
117570710,highway,residential,regular
117570720,highway,residential,regular
117570734,highway,residential,regular
117570746,highway,residential,regular
117570759,leisure,pitch,regular
117573197,highway,residential,regular
117574191,highway,residential,regular
117574210,highway,residential,regular
117574224,highway,residential,regular
117574242,highway,residential,regular
117576479,highway,residential,regular
117576502,highway,residential,regular
117577328,highway,residential,regular
117697863,highway,residential,regular
117699298,highway,residential,regular
117699308,highway,residential,regular
117699308,name,丰茂路,regular
117699308,oneway,yes,regular
117703475,highway,footway,regular
117704969,waterway,canal,regular
117707508,highway,residential,regular
117707523,highway,residential,regular
117709092,name,榭湖桥,regular
117709092,layer,1,regular
117709092,bridge,yes,regular
117709092,highway,footway,regular
117709113,highway,footway,regular
117713332,highway,residential,regular
117957171,leisure,pitch,regular
117957182,highway,residential,regular
117957195,highway,residential,regular
117957207,highway,residential,regular
117957635,highway,track,regular
117958015,highway,service,regular
117958025,highway,service,regular
117958383,highway,residential,regular
117958393,highway,residential,regular
117958662,highway,residential,regular
118554591,name,石景山路,regular
118554591,oneway,yes,regular
118554591,highway,tertiary,regular
118554605,access,private,regular
118554605,highway,service,regular
118555141,access,private,regular
118555141,highway,service,regular
118555338,railway,abandoned,regular
118555338,service,spur,regular
118555696,access,private,regular
118555696,highway,service,regular
118890251,highway,residential,regular
119324393,highway,residential,regular
119561694,building,yes,regular
119561715,name,西长联络线,regular
119561715,bridge,yes,regular
119561715,railway,rail,regular
119561737,building,yes,regular
119561767,building,yes,regular
119561793,highway,residential,regular
119561814,highway,tertiary,regular
119561837,name,西长联络线,regular
119561837,bridge,yes,regular
119561837,railway,rail,regular
119561863,highway,residential,regular
119561887,layer,1,regular
119561887,bridge,yes,regular
119561887,highway,unclassified,regular
119561906,highway,residential,regular
119561921,source,yahoo! Aerial Image,regular
119561921,tunnel,yes,regular
119561921,waterway,stream,regular
119561931,building,yes,regular
119561943,highway,residential,regular
119561954,building,yes,regular
119561965,building,yes,regular
119561975,highway,residential,regular
119561985,building,yes,regular
119561995,name,西长联络线,regular
119561995,bridge,yes,regular
119561995,railway,rail,regular
119562005,building,yes,regular
119562015,highway,residential,regular
119562025,highway,tertiary,regular
119562035,highway,unclassified,regular
119562045,highway,unclassified,regular
119562055,highway,residential,regular
119562065,building,yes,regular
119562075,highway,unclassified,regular
119562085,building,yes,regular
119606495,highway,residential,regular
119606511,highway,track,regular
119606527,highway,service,regular
119606527,service,alley,regular
119606545,highway,track,regular
119607473,highway,unclassified,regular
119607473,service,alley,regular
119607483,highway,service,regular
119610275,highway,service,regular
119610287,highway,residential,regular
119616721,highway,residential,regular
119616731,highway,path,regular
119617630,width,5,regular
119617630,oneway,no,regular
119617630,highway,residential,regular
119617630,surface,asphalt,regular
119890738,oneway,yes,regular
119890738,highway,residential,regular
119980752,highway,motorway_link,regular
119980752,oneway,yes,regular
119980763,highway,service,regular
119983712,name,阜石路,regular
119983712,oneway,yes,regular
119983712,highway,primary,regular
119983729,highway,unclassified,regular
120027179,highway,footway,regular
120028295,highway,residential,regular
120275299,layer,-2,regular
120275299,railway,platform,regular
120275299,public_transport,platform,regular
120276772,access,no,regular
120276772,oneway,yes,regular
120276772,highway,tertiary,regular
120280108,railway,subway,regular
120280108,service,yard,regular
120280118,railway,subway,regular
120280118,service,yard,regular
120280129,building,yes,regular
120280139,railway,subway,regular
120280139,service,yard,regular
120280149,railway,subway,regular
120280149,service,yard,regular
120280159,building,yes,regular
120280169,railway,subway,regular
120280169,service,yard,regular
120290361,layer,1,regular
120290361,bridge,yes,regular
120290361,oneway,yes,regular
120290361,highway,residential,regular
120293547,gauge,1435,regular
120293547,railway,subway,regular
120293547,service,yard,regular
120293547,voltage,750,regular
120293547,frequency,0,regular
120293547,electrified,rail,regular
120293557,building,yes,regular
120293567,gauge,1435,regular
120293567,railway,subway,regular
120293567,service,yard,regular
120293567,voltage,750,regular
120293567,frequency,0,regular
120293567,electrified,rail,regular
120293577,gauge,1435,regular
120293577,railway,subway,regular
120293577,service,yard,regular
120293577,voltage,750,regular
120293577,frequency,0,regular
120293577,electrified,rail,regular
120293587,gauge,1435,regular
120293587,railway,subway,regular
120293587,service,yard,regular
120293587,voltage,750,regular
120293587,frequency,0,regular
120293587,electrified,rail,regular
120293597,gauge,1435,regular
120293597,railway,subway,regular
120293597,service,yard,regular
120293597,voltage,750,regular
120293597,frequency,0,regular
120293597,electrified,rail,regular
120302930,layer,-2,regular
120302930,railway,platform,regular
120302930,public_transport,platform,regular
120303729,gauge,1435,regular
120303729,railway,subway,regular
120303729,voltage,750,regular
120303729,frequency,0,regular
120303729,electrified,rail,regular
120383047,gauge,1435,regular
120383047,railway,subway,regular
120383047,service,yard,regular
120383047,voltage,750,regular
120383047,frequency,0,regular
120383047,electrified,rail,regular
120383057,gauge,1435,regular
120383057,railway,subway,regular
120383057,service,yard,regular
120383057,voltage,750,regular
120383057,frequency,0,regular
120383057,electrified,rail,regular
120383067,gauge,1435,regular
120383067,railway,subway,regular
120383067,service,yard,regular
120383067,voltage,750,regular
120383067,frequency,0,regular
120383067,electrified,rail,regular
120383077,highway,service,regular
120383310,highway,service,regular
120384373,railway,rail,regular
120384373,service,yard,regular
120384388,railway,rail,regular
120384388,service,yard,regular
120386452,railway,rail,regular
120386452,service,yard,regular
120389321,gauge,1435,regular
120389321,railway,subway,regular
120389321,service,yard,regular
120389321,voltage,750,regular
120389321,frequency,0,regular
120389321,electrified,rail,regular
120389331,gauge,1435,regular
120389331,railway,subway,regular
120389331,service,yard,regular
120389331,voltage,750,regular
120389331,frequency,0,regular
120389331,electrified,rail,regular
120389348,gauge,1435,regular
120389348,railway,subway,regular
120389348,service,yard,regular
120389348,voltage,750,regular
120389348,frequency,0,regular
120389348,electrified,rail,regular
120396489,gauge,1435,regular
120396489,railway,subway,regular
120396489,service,yard,regular
120396489,voltage,750,regular
120396489,frequency,0,regular
120396489,electrified,rail,regular
120407425,highway,footway,regular
120413634,layer,-2,regular
120413634,railway,platform,regular
120413634,public_transport,platform,regular
120414706,layer,-2,regular
120414706,railway,platform,regular
120414706,public_transport,platform,regular
120416905,layer,-2,regular
120416905,railway,platform,regular
120416905,public_transport,platform,regular
120418505,highway,service,regular
120422111,layer,-2,regular
120422111,railway,platform,regular
120422111,public_transport,platform,regular
120422128,gauge,1435,regular
120422128,layer,-3,regular
120422128,tunnel,yes,regular
120422128,railway,subway,regular
120422128,voltage,750,regular
120422128,electrified,rail,regular
120426543,name,北四环中路,regular
120426543,oneway,yes,regular
120426543,highway,tertiary,regular
120491944,highway,tertiary_link,regular
120491954,highway,tertiary_link,regular
120491964,oneway,yes,regular
120491964,highway,secondary_link,regular
120491974,oneway,yes,regular
120491974,highway,tertiary,regular
120491984,layer,1,regular
120491984,bridge,yes,regular
120491984,highway,steps,regular
120491994,highway,steps,regular
120492005,tunnel,yes,regular
120492005,waterway,river,regular
120495325,highway,primary,regular
120495325,lanes,2,regular
120495325,maxheight,4,regular
120495325,name,京密路 Jingmi Road,regular
120495325,en,Jingmi Road,name
120495325,oneway,yes,regular
120495325,ref,G101,regular
120495348,bridge,yes,regular
120495348,highway,tertiary,regular
120495366,oneway,yes,regular
120495366,highway,motorway_link,regular
120495386,oneway,yes,regular
120495386,highway,unclassified,regular
120495386,bicycle,no,oneway
120495402,oneway,yes,regular
120495402,highway,trunk_link,regular
120495424,layer,1,regular
120495424,bridge,yes,regular
120495424,oneway,yes,regular
120495424,highway,motorway_link,regular
120497018,oneway,yes,regular
120497018,highway,motorway_link,regular
120497051,layer,-1,regular
120497051,oneway,yes,regular
120497051,tunnel,yes,regular
120497051,highway,tertiary,regular
120497051,maxheight,1.8,regular
120497074,oneway,yes,regular
120497074,highway,trunk_link,regular
120497103,oneway,yes,regular
120497103,highway,motorway_link,regular
120497128,oneway,yes,regular
120497128,highway,trunk_link,regular
120497146,name,三元桥,regular
120497146,layer,1,regular
120497146,bridge,yes,regular
120497146,oneway,yes,regular
120497146,highway,trunk,regular
120509255,gauge,1435,regular
120509255,railway,subway,regular
120509255,service,yard,regular
120509255,voltage,750,regular
120509255,electrified,rail,regular
120509279,gauge,1435,regular
120509279,railway,subway,regular
120509279,service,yard,regular
120509279,voltage,750,regular
120509279,electrified,rail,regular
120509300,gauge,1435,regular
120509300,layer,2,regular
120509300,bridge,viaduct,regular
120509300,colour,#9B91B1,regular
120509300,railway,subway,regular
120509300,voltage,750,regular
120509300,electrified,rail,regular
120509325,gauge,1435,regular
120509325,railway,subway,regular
120509325,service,yard,regular
120509325,voltage,750,regular
120509325,electrified,rail,regular
120515503,gauge,1435,regular
120515503,colour,#9B91B1,regular
120515503,tunnel,yes,regular
120515503,railway,subway,regular
120515503,voltage,750,regular
120515503,electrified,rail,regular
120521080,oneway,yes,regular
120521080,highway,trunk_link,regular
120521102,layer,-6,regular
120521102,railway,platform,regular
120521102,public_transport,platform,regular
120521112,layer,-4,regular
120521112,railway,platform,regular
120521112,public_transport,platform,regular
120628849,layer,-4,regular
120628849,railway,platform,regular
120628849,public_transport,platform,regular
120632859,layer,-1,regular
120632859,railway,platform,regular
120632859,public_transport,platform,regular
120632869,railway,platform,regular
120632869,public_transport,platform,regular
120654586,gauge,1435,regular
120654586,bridge,viaduct,regular
120654586,railway,subway,regular
120654586,service,siding,regular
120654586,voltage,750,regular
120654586,frequency,0,regular
120654586,electrified,rail,regular
120680615,layer,-4,regular
120680615,railway,platform,regular
120680615,public_transport,platform,regular
120681985,gauge,1435,regular
120681985,layer,-2,regular
120681985,tunnel,yes,regular
120681985,railway,subway,regular
120681985,service,siding,regular
120681985,voltage,750,regular
120681985,frequency,0,regular
120681985,electrified,rail,regular
120772589,layer,-4,regular
120772589,railway,platform,regular
120772589,public_transport,platform,regular
120772602,gauge,1435,regular
120772602,tunnel,yes,regular
120772602,railway,subway,regular
120772602,service,yard,regular
120772602,voltage,750,regular
120772602,frequency,0,regular
120772602,electrified,rail,regular
120788282,access,private,regular
120788282,highway,service,regular
120788293,access,private,regular
120788293,highway,service,regular
120788303,access,private,regular
120788303,highway,service,regular
120788314,barrier,wall,regular
120909608,railway,rail,regular
121061744,highway,tertiary_link,regular
121062238,oneway,yes,regular
121062238,highway,cycleway,regular
121062238,maxheight,3,regular
121065607,highway,service,regular
121067370,highway,tertiary_link,regular
121067370,oneway,yes,regular
121100413,oneway,yes,regular
121100413,highway,cycleway,regular
121100425,foot,yes,regular
121100425,bridge,yes,regular
121100425,highway,footway,regular
121100435,name,北太平庄路,regular
121100435,oneway,yes,regular
121100435,highway,secondary,regular
121100435,zh_pinyin,Beitaipingzhuang Lu,name
121100449,oneway,yes,regular
121100449,highway,tertiary_link,regular
121100449,maxheight,3,regular
121162672,horse,no,regular
121162672,layer,1,regular
121162672,bridge,yes,regular
121162672,bicycle,no,regular
121162672,highway,service,regular
121162672,motor_vehicle,no,regular
121162691,highway,footway,regular
121201561,highway,footway,regular
121219289,layer,1,regular
121219289,bridge,yes,regular
121219289,highway,steps,regular
121219300,layer,-2,regular
121219300,railway,platform,regular
121219300,public_transport,platform,regular
121231308,layer,1,regular
121231308,bridge,yes,regular
121231308,highway,footway,regular
121231318,railway,platform,regular
121231318,public_transport,platform,regular
121241528,highway,residential,regular
121241951,layer,-4,regular
121241951,railway,platform,regular
121241951,public_transport,platform,regular
121242113,natural,water,regular
121242123,highway,footway,regular
121362911,oneway,yes,regular
121362911,highway,trunk_link,regular
121362922,layer,-4,regular
121362922,railway,platform,regular
121362922,public_transport,platform,regular
121362937,layer,-4,regular
121362937,covered,yes,regular
121362937,railway,platform,regular
121362937,public_transport,platform,regular
121364869,layer,2,regular
121364869,building,train_station,regular
121364869,public_transport,station,regular
121375737,layer,-2,regular
121375737,covered,yes,regular
121375737,building,train_station,regular
121375737,public_transport,station,regular
121399143,name,安定路,regular
121399143,oneway,yes,regular
121399143,highway,secondary,regular
121399143,en,Anding Road,name
121399164,name,G6辅路,regular
121399164,oneway,yes,regular
121399164,highway,tertiary,regular
121399164,maxheight,3.5,regular
121399189,name,科荟路,regular
121399189,oneway,yes,regular
121399189,highway,secondary,regular
121399189,en,Kehui Road,name
121399189,fr,Route kēhuì,name
121399189,zh,科荟路,name
121399189,zh_pinyin,kēhuì lù,name
121399208,oneway,yes,regular
121399208,highway,tertiary_link,regular
121399208,maxheight,2.2,regular
121399232,name,北三环中路,regular
121399232,oneway,yes,regular
121399232,highway,tertiary,regular
121399232,maxheight,3,regular
121399250,oneway,yes,regular
121399250,highway,tertiary_link,regular
121399268,layer,1,regular
121399268,bridge,yes,regular
121399268,highway,footway,regular
121399282,name,安华桥,regular
121399282,layer,1,regular
121399282,bridge,yes,regular
121399282,oneway,yes,regular
121399282,highway,tertiary,regular
121399298,layer,1,regular
121399298,bridge,yes,regular
121399298,highway,footway,regular
121399315,oneway,yes,regular
121399315,highway,motorway_link,regular
121399334,layer,1,regular
121399334,bridge,yes,regular
121399334,highway,footway,regular
121399348,layer,1,regular
121399348,bridge,yes,regular
121399348,highway,footway,regular
121399363,oneway,yes,regular
121399363,highway,trunk_link,regular
121399383,layer,1,regular
121399383,bridge,yes,regular
121399383,highway,footway,regular
121399401,oneway,yes,regular
121399401,highway,tertiary_link,regular
121399419,name,北辰路,regular
121399419,oneway,yes,regular
121399419,highway,tertiary,regular
121399438,oneway,yes,regular
121399438,highway,secondary_link,regular
121399468,ref,G110,regular
121399468,name,德胜门外大街,regular
121399468,lanes,3,regular
121399468,oneway,yes,regular
121399468,highway,motorway,regular
121399468,zh_pinyin,Deshengmen Waidajie,name
121485728,gauge,1435,regular
121485728,usage,main,regular
121485728,tracks,2,regular
121485728,railway,rail,regular
121485728,voltage,25000,regular
121485728,frequency,50,regular
121485728,electrified,contact_line,regular
121485745,gauge,1435,regular
121485745,layer,1,regular
121485745,usage,main,regular
121485745,bridge,yes,regular
121485745,tracks,2,regular
121485745,railway,rail,regular
121485745,voltage,25000,regular
121485745,frequency,50,regular
121485745,electrified,contact_line,regular
121485745,passenger_lines,2,regular
121485756,gauge,1435,regular
121485756,usage,main,regular
121485756,tracks,2,regular
121485756,railway,rail,regular
121485756,voltage,25000,regular
121485756,frequency,50,regular
121485756,electrified,contact_line,regular
121510222,name,林业大学北路,regular
121510222,oneway,yes,regular
121510222,highway,tertiary,regular
121510222,en,Linyedaxuebei Rd.,name
121510243,highway,tertiary_link,regular
121510263,bridge,yes,regular
121510263,highway,footway,regular
121510281,oneway,yes,regular
121510281,highway,cycleway,regular
121511196,waterway,canal,regular
121511207,boat,no,regular
121511207,code,ACB10003,regular
121511207,name,蓟运河,regular
121511207,source,Yahoo,regular
121511207,en,Jiyun,name
121511207,waterway,river,regular
121511207,zh_pinyin,jìyùn hé,name
121511483,bridge,yes,regular
121511483,highway,steps,regular
121649180,name,西四环中路,regular
121649180,lanes,2,regular
121649180,layer,1,regular
121649180,bridge,yes,regular
121649180,oneway,yes,regular
121649180,highway,secondary,regular
121649180,en,West 4th Ring Road,name
121649203,highway,residential,regular
121649224,name,八里庄桥,regular
121649224,layer,1,regular
121649224,bridge,yes,regular
121649224,oneway,yes,regular
121649224,highway,tertiary,regular
121649224,int_name,Balizhuang Qiao,regular
121649249,layer,1,regular
121649249,bridge,yes,regular
121649249,highway,footway,regular
121649265,layer,1,regular
121649265,bridge,yes,regular
121649265,highway,footway,regular
121651044,highway,residential,regular
121651131,bench,yes,regular
121651131,layer,1,regular
121651131,bridge,yes,regular
121651131,highway,platform,regular
121651131,shelter,yes,regular
121651131,public_transport,platform,regular
121651146,oneway,yes,regular
121651146,highway,trunk_link,regular
121651167,name,城子大街,regular
121651167,lanes,2,regular
121651167,oneway,yes,regular
121651167,highway,tertiary,regular
121651184,layer,1,regular
121651184,bridge,yes,regular
121651184,highway,footway,regular
121651210,layer,1,regular
121651210,bridge,yes,regular
121651210,oneway,yes,regular
121651210,highway,trunk_link,regular
121653857,name,蓝靛厂南路,regular
121653857,oneway,yes,regular
121653857,highway,tertiary,regular
121653869,layer,1,regular
121653869,bridge,yes,regular
121653869,highway,footway,regular
121653880,name,车道沟桥,regular
121653880,layer,1,regular
121653880,bridge,yes,regular
121653880,oneway,yes,regular
121653880,highway,tertiary,regular
121653880,trolley_wire,yes,regular
121653892,name,慈寿寺桥,regular
121653892,layer,1,regular
121653892,bridge,yes,regular
121653892,oneway,yes,regular
121653892,highway,tertiary,regular
121653906,layer,1,regular
121653906,highway,steps,regular
121653918,name,紫竹院路,regular
121653918,oneway,yes,regular
121653918,highway,tertiary,regular
121657045,highway,secondary,regular
121657045,name,中关村东路,regular
121657045,en,Zhongguin Village East Road,name
121657045,fr,Route Est du Village zhōngguān,name
121657045,zh,中关村东路,name
121657045,zh_pinyin,zhōngguāncūn dōng lù,name
121657045,oneway,yes,regular
121703401,layer,1,regular
121703401,bridge,yes,regular
121703401,oneway,yes,regular
121703401,highway,secondary,regular
121703420,access,private,regular
121703420,amenity,fuel,regular
121703420,building,yes,regular
121777661,layer,-4,regular
121777661,railway,platform,regular
121777661,public_transport,platform,regular
121778745,bridge,yes,regular
121778745,highway,footway,regular
121778756,layer,-4,regular
121778756,railway,platform,regular
121778756,public_transport,platform,regular
121778773,bridge,yes,regular
121778773,highway,footway,regular
121778773,layer,1,regular
121781869,oneway,yes,regular
121781869,highway,trunk_link,regular
121782617,name,北京站西街,regular
121782617,oneway,yes,regular
121782617,highway,primary,regular
121782617,en,Beijingzhan West Street,name
121782617,zh_pinyin,Běijīngzhàn Xī Jiē,name
121782631,oneway,yes,regular
